id;type_ID;name;code1;code2;property1;property2;manufacture;price;price_unitID;image_path;record_date
2;8;BOBÝN;204;;204;;;0;Usd;;06.06.2020 08:33
3;8;SMD DÝRENÇ;270;;270;;;0;Usd;;06.06.2020 08:33
4;8;SMD DÝRENÇ;271;;271;;;0;Usd;;06.06.2020 08:33
5;8;SMD DÝRENÇ;272;;272;;;0;Usd;;06.06.2020 08:33
6;8;SMD DÝRENÇ;289;;289;;;0;Usd;;06.06.2020 08:33
7;8;SMD DÝRENÇ;330;;330;;;0;Usd;;06.06.2020 08:33
8;8;SMD DÝRENÇ;392;;392;;;0;Usd;;06.06.2020 08:33
9;8;SMD DÝRENÇ;680;;680;;;0;Usd;;06.06.2020 08:33
10;8;SMD DÝRENÇ;820;;820;;;0;Usd;;06.06.2020 08:33
11;8;SWÝTCH;1117;;1117;;;0;Usd;;06.06.2020 08:33
12;8;ENTEGRE;4017;;4017;;;0;Usd;;06.06.2020 08:33
13;8;DÝRENÇ;4148;;4148;;;0;Usd;;06.06.2020 08:33
14;8;ENTEGRE;7447;;7447;;;0;Usd;;06.06.2020 08:33
15;8;REGÜLATÖR;7812;;7812;;;0;Usd;;06.06.2020 08:33
16;8;REGÜLATÖR;7824;;7824;;;0;Usd;;06.06.2020 08:33
17;8;REGÜLATÖR;7905;;7905;;;0;Usd;;06.06.2020 08:33
18;8;REGÜLATÖR;7915;;7915;;;0;Usd;;06.06.2020 08:33
19;8;REGÜLATÖR;7924;;7924;;;0;Usd;;06.06.2020 08:33
20;8;OSÝLATÖR;32768;;32768;;;0;Usd;;06.06.2020 08:33
21;9;Geçiþ klemensi;41561;;41561;;;0;Usd;;06.06.2020 08:33
22;9;Geçiþ klemensi;  PYK 1,5M;;  PYK 1,5M;;;0;Usd;;06.06.2020 08:33
23;12;STEP MOTOR; 23HS4110;; 23HS4110;;;0;Usd;;06.06.2020 08:33
24;8;DÝRENÇ; 33 OHM;; 33 OHM;;;0;Usd;;06.06.2020 08:33
25;8;HEADER; 40X12 ERKEK -KISA -ÝKÝLÝ;; 40X12 ERKEK -KISA -ÝKÝLÝ;;;0;Usd;;06.06.2020 08:33
26;8;SMD DÝRENÇ; 4R7;; 4R7;;;0;Usd;;06.06.2020 08:33
27;9;Smartlink SI B; A9XMZA08 Smartlink ethernet haberleþmeli;; A9XMZA08 Smartlink ethernet haberleþmeli;;;0;Usd;;06.06.2020 08:33
28;8;AKIM TRAFOSU; AKIM TRAFOSU;; AKIM TRAFOSU;;;0;Usd;;06.06.2020 08:33
29;8;Arduino Leonardo; Arduino Leonardo;; Arduino Leonardo;;;0;Usd;;06.06.2020 08:33
30;8;AUG; AUG;; AUG;;;0;Usd;;06.06.2020 08:33
31;12;BH1750,  TCS3200,  TCRT5000, GY-68,DCF8591,  MCP4725, L. MODÜL; BH1750,  TCS3200,  TCRT5000, GY-68,DCF8591,  MCP4725, L. MODÜL;; BH1750,  TCS3200,  TCRT5000, GY-68,DCF8591,  MCP4725, L. MODÜL;;;0;Usd;;06.06.2020 08:33
32;8;BOBÝN; BOBÝN-100uH;; BOBÝN-100uH;;;0;Usd;;06.06.2020 08:33
33;8;BOBÝN; BOBÝN-330uH;; BOBÝN-330uH;;;0;Usd;;06.06.2020 08:33
34;8;BT136; BT136;; BT136;;;0;Usd;;06.06.2020 08:33
35;12;BUZZER MODÜL; BUZZER MODÜL;; BUZZER MODÜL;;;0;Usd;;06.06.2020 08:33
36;9;Yardýmcý Kontaktör; CAD32BD, 24V DC, 3 NO+ 2NC;; CAD32BD, 24V DC, 3 NO+ 2NC;;;0;Usd;;06.06.2020 08:33
37;9;Yardýmcý Kontaktör; CAD32M7, 220V, 3 NO+ 2NC;; CAD32M7, 220V, 3 NO+ 2NC;;;0;Usd;;06.06.2020 08:33
38;8;DÝÞÝ ADAPTÖR; DÝÞÝ ADAPTÖR;; DÝÞÝ ADAPTÖR;;;0;Usd;;06.06.2020 08:33
39;8;DÝÞÝ JAK ; DÝÞÝ JAK;; DÝÞÝ JAK;;;0;Usd;;06.06.2020 08:33
40;8;DÝÞÝ KONEKTÖR PÝMÝ; DÝÞÝ KONEKTÖR PÝMÝ;; DÝÞÝ KONEKTÖR PÝMÝ;;;0;Usd;;06.06.2020 08:33
41;8;DÝÞÝ SES SOKETÝ; DÝÞÝ SES SOKETÝ;; DÝÞÝ SES SOKETÝ;;;0;Usd;;06.06.2020 08:33
42;8;DN1509; DN1509;; DN1509;;;0;Usd;;06.06.2020 08:33
43;8;DOT MATRÝS; DOT MATRÝS;; DOT MATRÝS;;;0;Usd;;06.06.2020 08:33
44;9;KLEMENS KAPAK ; D-PT 1,5/S-3L;; D-PT 1,5/S-3L;;;0;Usd;;06.06.2020 08:33
45;9;KLEMENS KAPAK ; D-PT 2,5-PE/3L;; D-PT 2,5-PE/3L;;;0;Usd;;06.06.2020 08:33
46;9;KLEMENS KAPAK ; D-PTI/3;; D-PTI/3;;;0;Usd;;06.06.2020 08:33
47;9;KLEMENS KAPAK ; D-PTIO 1,5/S/3;; D-PTIO 1,5/S/3;;;0;Usd;;06.06.2020 08:33
48;9;KELEMENS KAPAK ; D-PTT 1,5/S-2MT-0,8 ;; D-PTT 1,5/S-2MT-0,8 ;;;0;Usd;;06.06.2020 08:33
49;9;KLEMENS KAPAK ; D-ST 2,5;; D-ST 2,5;;;0;Usd;;06.06.2020 08:33
50;9;KLEMENS DURDURUCU; E/NS 35 N;; E/NS 35 N;;;0;Usd;;06.06.2020 08:33
51;9;KLEMENS DURDURUCU; E/UK;; E/UK;;;0;Usd;;06.06.2020 08:33
52;8;ENTEGRE SOKETÝ; ENTEGRE SOKETÝ;; ENTEGRE SOKETÝ;;;0;Usd;;06.06.2020 08:33
53;8;ERKEK ADAPTÖR JACK; ERKEK ADAPTÖR JACK;; ERKEK ADAPTÖR JACK;;;0;Usd;;06.06.2020 08:33
54;8;ERKEK JACK; ERKEK JACK;; ERKEK JACK;;;0;Usd;;06.06.2020 08:33
55;8;FÝNDER RÖLE ; FÝNDER RÖLE;; FÝNDER RÖLE;;;0;Usd;;06.06.2020 08:33
56;8;KLEMENS; GEÇMELÝ  ERKEK;; GEÇMELÝ  ERKEK;;;0;Usd;;06.06.2020 08:33
57;8;GJ-5FA-L; GJ-5FA-L;; GJ-5FA-L;;;0;Usd;;06.06.2020 08:33
58;8;HAYVA SÜNGERÝ; HAYVA SÜNGERÝ;; HAYVA SÜNGERÝ;;;0;Usd;;06.06.2020 08:33
59;9;Maket modül ; HC-M-00 ;; HC-M-00 ;;;0;Usd;;06.06.2020 08:33
60;8;HCNR200; HCNR200;; HCNR200;;;0;Usd;;06.06.2020 08:33
61;8;RÖLE; HDF27-005;; HDF27-005;;;0;Usd;;06.06.2020 08:33
62;8;MOSFET; IRFZ44N;; IRFZ44N;;;0;Usd;;06.06.2020 08:33
63;8;KLEMENS; ÝKÝLÝ KLEMENS;; ÝKÝLÝ KLEMENS;;;0;Usd;;06.06.2020 08:33
64;8;KELEPÇE; KELEPÇE;; KELEPÇE;;;0;Usd;;06.06.2020 08:33
65;8;LOACELL; LOACELL;; LOACELL;;;0;Usd;;06.06.2020 08:33
66;8;M9036 LM260 ; M9036 LM260;; M9036 LM260;;;0;Usd;;06.06.2020 08:33
67;8;MERCÝMEK KONDANSATÖR; MERCÝMEK KONDANSATÖR / 4u7 / Dip;; MERCÝMEK KONDANSATÖR / 4u7 / Dip;;;0;Usd;;06.06.2020 08:33
68;8;MÝKROFON; MÝKROFON;; MÝKROFON;;;0;Usd;;06.06.2020 08:33
69;8;MOSFET YALITICI; MOSFET YALITICI;; MOSFET YALITICI;;;0;Usd;;06.06.2020 08:33
70;8;NTC TERMÝSTÖR; NTC TERMÝSTÖR;; NTC TERMÝSTÖR;;;0;Usd;;06.06.2020 08:33
71;8;OMRON RÖLE; OMRON RÖLE;; OMRON RÖLE;;;0;Usd;;06.06.2020 08:33
72;12;PARMAK ÝZÝ OKUYUCU; PARMAK ÝZÝ OKUYUCU;; PARMAK ÝZÝ OKUYUCU;;;0;Usd;;06.06.2020 08:33
73;8;PÝL YUVASI; PÝL YUVASI;; PÝL YUVASI;;;0;Usd;;06.06.2020 08:33
74;8;POWER JACK; POWER JACK;; POWER JACK;;;0;Usd;;06.06.2020 08:33
75;9;Çok katlý klemens; PT 1,5/S-3L;; PT 1,5/S-3L;;;0;Usd;;06.06.2020 08:33
76;9;Býçaklý ayýrma klemensi; PT 1,5/S-QUATTRO-MT;; PT 1,5/S-QUATTRO-MT;;;0;Usd;;06.06.2020 08:33
77;9;Geçiþ klemensi; PT 2,5;; PT 2,5;;;0;Usd;;06.06.2020 08:33
78;9;Geçiþ klemensi; PT 2,5 RD;; PT 2,5 RD;;;0;Usd;;06.06.2020 08:33
79;9;Býçaklý ayýrma klemensi; PT 2,5-MT;; PT 2,5-MT;;;0;Usd;;06.06.2020 08:33
80;8;PT100; PT100;; PT100;;;0;Usd;;06.06.2020 08:33
81;8;PTC; PTC;; PTC;;;0;Usd;;06.06.2020 08:33
82;9;Çift katlý klemens ; PTTB 2,5;; PTTB 2,5;;;0;Usd;;06.06.2020 08:33
83;9;Geçiþ klemensi; PYK 1,5M;; PYK 1,5M;;;0;Usd;;06.06.2020 08:33
84;9;2 katlý 1 giriþ 1 çýkýþ klemens; PYK 2,5-2F;; PYK 2,5-2F;;;0;Usd;;06.06.2020 08:33
85;9;KLEMENS KAPAK ; PYK 2,5-2FT;; PYK 2,5-2FT;;;0;Usd;;06.06.2020 08:33
86;9;1 giriþ 1 çýkýþ topraklamalý klemens; PYK 2,5-3FT;; PYK 2,5-3FT;;;0;Usd;;06.06.2020 08:33
87;9;2 iletkenli topraklama klemensi; PYK 2,5T;; PYK 2,5T;;;0;Usd;;06.06.2020 08:33
88;9;3 katlý sensor klemensi; PYK 3S;; PYK 3S;;;0;Usd;;06.06.2020 08:33
89;12;RFID OKUYUCU; RDM6300 ROHS RFID-RC522  ;; RDM6300 ROHS RFID-RC522  ;;;0;Usd;;06.06.2020 08:33
90;8;REED RÖLE; REED RÖLE;; REED RÖLE;;;0;Usd;;06.06.2020 08:33
91;8;RF VERÝCÝ MODÜL; RF VERÝCÝ MODÜL;; RF VERÝCÝ MODÜL;;;0;Usd;;06.06.2020 08:33
92;8;RÖLE MODÜLÜ; RÖLE MODÜLÜ;; RÖLE MODÜLÜ;;;0;Usd;;06.06.2020 08:33
93;8;S12052V; S12052V;; S12052V;;;0;Usd;;06.06.2020 08:33
94;8;SERVO MOTOR; SERVO MOTOR;; SERVO MOTOR;;;0;Usd;;06.06.2020 08:33
95;8;SÝGORTA KUTUSU; SÝGORTA KUTUSU;; SÝGORTA KUTUSU;;;0;Usd;;06.06.2020 08:33
96;8;SSR RÖLE; SSR RÖLE;; SSR RÖLE;;;0;Usd;;06.06.2020 08:33
97;8;SWÝTCH; SWÝTCH;; SWÝTCH;;;0;Usd;;06.06.2020 08:33
98;8;TAA 320 M9021; TAA 320 M9021;; TAA 320 M9021;;;0;Usd;;06.06.2020 08:33
99;8;TLP521-1; TLP521-1;; TLP521-1;;;0;Usd;;06.06.2020 08:33
100;8;TUNÝK (ERKEK); TUNÝK (ERKEK);; TUNÝK (ERKEK);;;0;Usd;;06.06.2020 08:33
101;8;UA741CP; UA741CP;; UA741CP;;;0;Usd;;06.06.2020 08:33
102;9;Yeþil Yaylý Buton; XB5-AA3311;; XB5-AA3311;;;0;Usd;;06.06.2020 08:33
103;9;  LED'LÝ SÝNYAL LAMBASI SARI 230V; XB7-EV08 MP ;; XB7-EV08 MP ;;;0;Usd;;06.06.2020 08:33
104;9;Kalýcý Sarý buton; XB7-NH01;; XB7-NH01;;;0;Usd;;06.06.2020 08:33
105;8;RF ALICI; YEÞÝL;; YEÞÝL;;;0;Usd;;06.06.2020 08:33
106;9;Demir Gövde; ZB4 BZ 009;; ZB4 BZ 009;;;0;Usd;;06.06.2020 08:33
107;9;Metal Sinyal Lambasý Ýçin Kafa; ZB5-AV0.;; ZB5-AV0.;;;0;Usd;;06.06.2020 08:33
108;9;Plastik , yeþil sinyal lambasý için kafa; ZB5-AV03;; ZB5-AV03;;;0;Usd;;06.06.2020 08:33
109;9;Iþýklý Kýrmýzý Buton Kafasý; ZB5-AW34;; ZB5-AW34;;;0;Usd;;06.06.2020 08:33
110;9;Iþýklý Sarý Buton Kafasý; ZB5-AW35;; ZB5-AW35;;;0;Usd;;06.06.2020 08:33
111;9;24V Kýrmýzý L amba; ZBV-B4;; ZBV-B4;;;0;Usd;;06.06.2020 08:33
112;9;230V Turuncu Lamba; ZBV-M5;; ZBV-M5;;;0;Usd;;06.06.2020 08:33
113;9;KLEMENS KAPAK ; ZD-PT 1,5/S-QUATTRO;; ZD-PT 1,5/S-QUATTRO;;;0;Usd;;06.06.2020 08:33
114;8;ZENER DÝYOT; ZENER DÝYOT / 6,8V;; ZENER DÝYOT / 6,8V;;;0;Usd;;06.06.2020 08:33
115;8;DÝRENÇ;0,1R 5W TAÞ ;;0,1R 5W TAÞ ;;;0;Usd;;06.06.2020 08:33
116;8;DÝRENÇ;0,22R 5WTAÞ ;;0,22R 5WTAÞ ;;;0;Usd;;06.06.2020 08:33
117;8;DÝRENÇ;0,33R 5W TAÞ ;;0,33R 5W TAÞ ;;;0;Usd;;06.06.2020 08:33
118;8;DÝRENÇ;0,47R 5W TAÞ ;;0,47R 5W TAÞ ;;;0;Usd;;06.06.2020 08:33
119;8;KONDANSATÖR;0.47U 63V;;0.47U 63V;;;0;Usd;;06.06.2020 08:33
120;8;KONDANSATÖR;0u45;;KUTUPLU KONDANSATÖR / 0u45;;;0;Usd;;06.06.2020 08:33
121;8;KLEMENS;1 giriþ 1 çýkýþ ;;býçaklý ayýrma klemensi;;;0;Usd;;06.06.2020 08:33
122;8;DÝRENÇ;1,5k 1/4W ;;1,5k 1/4W ;;;0;Usd;;06.06.2020 08:33
123;8;TRANSÝL DÝYOT;1,5KE 10CA ;;1,5KE 10CA ;;;0;Usd;;06.06.2020 08:33
124;8;TRANSÝL DÝYOT;1,5KE 15A  ;;1,5KE 15A  ;;;0;Usd;;06.06.2020 08:33
125;8;TRANSÝL DÝYOT;1,5KE 27CA  ;;1,5KE 27CA  ;;;0;Usd;;06.06.2020 08:33
126;8;TRANSÝL DÝYOT;1,5KE 39CA ;;1,5KE 39CA ;;;0;Usd;;06.06.2020 08:33
127;8;TRANSÝL DÝYOT;1,5KE 62A;;1,5KE 62A;;;0;Usd;;06.06.2020 08:33
128;8;TRANSÝL DÝYOT;1.5 KE 18A;;1.5 KE 18A;;;0;Usd;;06.06.2020 08:33
129;8;TRANSÝL DÝYOT;1.5 KE 22A;;1.5 KE 22A;;;0;Usd;;06.06.2020 08:33
130;8;TRANSÝL DÝYOT;1.5KE 220 CA ;;1.5KE 220 CA ;;;0;Usd;;06.06.2020 08:33
131;8;TRANSÝL DÝYOT;1.5KE 24 CA;;1.5KE 24 CA;;;0;Usd;;06.06.2020 08:33
132;8;TRANSÝL DÝYOT   ;1.5KE 5A;;1.5KE 5A;;;0;Usd;;06.06.2020 08:33
133;8;TRANSÝL DÝYOT;1.5KE33A;;1.5KE33A;;;0;Usd;;06.06.2020 08:33
134;8;TRANSÝL DÝYOT;1.5KE47A;;1.5KE47A;;;0;Usd;;06.06.2020 08:33
